date,month,pm2.5_dailymean,aqi,units,site_name,site_id,state,method_code,method_desc,lat,long
2020-07-12,7,6.4,36,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-13,7,6.7,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-14,7,5.9,33,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-15,7,6.7,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-16,7,4.7,26,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-17,7,7.5,42,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-18,7,8.8,49,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-19,7,10.4,53,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-20,7,10.2,53,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-21,7,7.2,40,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-22,7,7.1,39,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-23,7,6.1,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-24,7,4.5,25,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-25,7,5.5,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-26,7,8.9,49,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-27,7,11.4,55,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-28,7,8,44,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-29,7,8.1,45,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-30,7,9.4,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-07-31,7,6.1,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-01,8,8.4,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-02,8,8.5,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-03,8,5.4,30,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-04,8,4.6,26,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-05,8,7.4,41,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-06,8,8.2,46,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-07,8,6.3,35,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-08,8,5.9,33,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-09,8,7.1,39,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-10,8,8.7,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-11,8,8.5,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-12,8,7.8,43,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-13,8,7,39,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-14,8,9.7,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-15,8,10.8,54,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-16,8,6.4,36,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-17,8,6.5,36,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-18,8,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-19,8,8.5,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-20,8,5.6,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-21,8,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-22,8,6.7,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-23,8,4.9,27,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-24,8,6.3,35,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-25,8,11.5,55,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-26,8,6.2,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-27,8,9.3,51,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-28,8,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-29,8,4.9,27,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-30,8,4.1,23,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-08-31,8,3.9,22,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-01,9,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-02,9,7.1,39,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-03,9,6.7,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-04,9,8.8,49,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-05,9,4.5,25,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-06,9,5.4,30,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-07,9,4.1,23,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-08,9,4.4,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-09,9,5.3,29,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-10,9,3.3,18,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-11,9,8.1,45,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-12,9,5.4,30,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-13,9,7,39,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-14,9,5.3,29,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-15,9,3.4,19,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-16,9,5.1,28,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-17,9,6.2,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-18,9,8.2,46,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-19,9,3.5,19,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-20,9,5.1,28,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-21,9,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-22,9,6.6,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-23,9,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-24,9,11.3,55,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-25,9,9.3,51,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-26,9,5.2,29,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-27,9,4.4,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-28,9,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-29,9,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-09-30,9,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-01,10,5.6,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-02,10,4.1,23,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-03,10,5.6,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-04,10,8.3,46,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-05,10,7.4,41,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-06,10,7.9,44,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-07,10,9.5,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-08,10,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-09,10,4.9,27,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-10,10,6.6,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-11,10,10,53,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-12,10,1.9,11,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-13,10,3,17,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-14,10,4.6,26,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-15,10,5.3,29,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-16,10,4.7,26,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-17,10,5.7,32,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-18,10,9.5,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-19,10,6.1,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-20,10,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-21,10,4,22,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-22,10,5.4,30,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-23,10,4.6,26,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-24,10,6.3,35,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-25,10,3.5,19,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-26,10,8.5,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-27,10,6.3,35,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-28,10,9.8,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-29,10,3.6,20,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-30,10,2,11,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-10-31,10,6.2,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-01,11,4.9,27,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-02,11,3,17,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-03,11,5.9,33,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-04,11,8.7,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-05,11,8,44,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-06,11,9.4,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-07,11,13.9,60,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-08,11,17.9,67,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-09,11,14.4,61,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-10,11,8,44,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-11,11,4.7,26,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-12,11,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-13,11,9.6,52,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-14,11,10.8,54,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-15,11,10,53,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-16,11,3.2,18,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-17,11,3.7,21,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-18,11,3.6,20,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-19,11,5.5,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-20,11,8.7,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-21,11,15.8,63,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-22,11,8.8,49,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-23,11,6.8,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-24,11,6.8,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-25,11,7.8,43,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-26,11,5.9,33,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-27,11,7.7,43,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-28,11,11.5,55,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-29,11,8.9,49,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-11-30,11,6.9,38,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-01,12,1.8,10,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-02,12,3.7,21,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-03,12,4.9,27,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-04,12,8.6,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-05,12,8.3,46,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-06,12,5,28,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-07,12,7.5,42,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-08,12,6.4,36,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-09,12,10,53,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-10,12,14.6,61,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-11,12,16.7,65,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-12,12,16.5,65,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-13,12,13.9,60,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-14,12,9.2,51,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-15,12,6.6,37,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-16,12,4,22,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-17,12,5.6,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-18,12,7.7,43,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-19,12,12.9,58,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-20,12,14,60,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-21,12,21.4,74,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-22,12,8.4,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-23,12,8.5,47,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-24,12,9.3,51,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-25,12,5.5,31,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-26,12,5.4,30,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-27,12,10.6,54,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-28,12,8.6,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-29,12,7.5,42,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-30,12,7.2,40,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-12-31,12,8.1,45,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,236,Teledyne T640 at 5.0 LPM,39.57768,-75.603658
2020-01-01,1,4.4,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-02,1,7.7,43,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-03,1,8.6,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-04,1,8.6,48,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-05,1,2.4,13,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-06,1,4.8,27,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-07,1,6.4,36,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-08,1,6.1,34,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-09,1,3.5,19,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-10,1,4.3,24,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-11,1,5.8,32,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
2020-01-12,1,2.8,16,ug/m3 LC,Route 9 Delaware City,100031008,Delaware,736,Teledyne T640 at 5.0 LPM (Corrected),39.57768,-75.603658
